Ngày CT,Số CT,TK Nợ,TK Có,Số tiền,Nội dung,Bộ phận,Mã KH,Mã NCC,IFRS_Category,IFRS_Standard,IFRS_Category,IFRS_Standard
22/09/2024,CT404737,211,632,23037806.02,Giao dịch mua bán,Production,CUST0143,VEND0073,Asset,IAS 16,Asset,IAS 16
04/11/2024,CT909416,112,214,12771169.02,Giao dịch mua bán,IT,CUST0047,VEND0175,Asset,IAS 16,Asset,IAS 16
20/10/2024,CT907136,632,632,43756146.07,Giao dịch mua bán,Production,CUST0156,VEND0115,Expense,IAS 1,Expense,IAS 1
07/10/2024,CT379277,331,331,29600399.39,Giao dịch mua bán,Finance,CUST0145,VEND0029,Liability,IAS 37,Liability,IAS 37
10/09/2024,CT602195,111,156,38644895.36đ,Giao dịch mua bán,Sales,CUST0040,VEND0162,Asset,IAS 16,Asset,IAS 16
13/06/2024,CT083478,156,111,46155267.66,Giao dịch mua bán,Sales,CUST0077,VEND0127,Asset,IAS 16,Asset,IAS 16
30/11/2024,CT584990,152,211,8580162.58,Giao dịch mua bán,HR,CUST0023,VEND0111,Asset,IAS 16,Asset,IAS 16
22/10/2024,CT512492,642,331,30236653,Giao dịch mua bán,Sales,CUST0189,VEND0001,Expense,IAS 1,Expense,IAS 1
13/10/2024,CT019715,642,331,22406013.27,Giao dịch mua bán,Production,CUST0181,VEND0189,Expense,IAS 1,Expense,IAS 1
07/05/2024,CT393103,131,131,16100680.52,Giao dịch mua bán,HR,CUST0053,VEND0162,Asset,IAS 16,Asset,IAS 16
16/03/2024,CT259876,156,642,24602223.88,Giao dịch mua bán,HR,CUST0112,VEND0068,Asset,IAS 16,Asset,IAS 16
01/02/2024,CT837845,111,156,30134544.7,Giao dịch mua bán,Production,CUST0022,VEND0050,Asset,IAS 16,Asset,IAS 16
20/02/2024,CT853978,511,642,33096822.37,Giao dịch mua bán,HR,CUST0159,VEND0151,Revenue,IFRS 15,Revenue,IFRS 15
01/04/2024,CT157146,632,214,19638575.57,Giao dịch mua bán,IT,CUST0024,VEND0098,Expense,IAS 1,Expense,IAS 1
15/03/2024,CT988969,156,214,15124129.19,Giao dịch mua bán,Finance,CUST0131,VEND0038,Asset,IAS 16,Asset,IAS 16
01/12/2024,CT192916,642,211,41581192.81,Giao dịch mua bán,Sales,CUST0124,VEND0021,Expense,IAS 1,Expense,IAS 1
08/02/2024,CT324246,214,152,321034.35,Giao dịch mua bán,HR,CUST0130,VEND0198,Asset,IAS 16,Asset,IAS 16
20/09/2024,CT372284,112,642,10837104.37,Giao dịch mua bán,HR,CUST0009,VEND0012,Asset,IAS 16,Asset,IAS 16
20/01/2024,CT228937,131,642,45854449.83,Giao dịch mua bán,Sales,CUST0086,VEND0121,Asset,IAS 16,Asset,IAS 16
30/05/2024,CT762524,211,511,14227462.74,Giao dịch mua bán,IT,CUST0159,VEND0172,Asset,IAS 16,Asset,IAS 16
01/05/2024,CT611474,152,642,35306696.04,Giao dịch mua bán,Finance,CUST0031,VEND0173,Asset,IAS 16,Asset,IAS 16
27/12/2024,CT761587,214,511,11573472.14,Giao dịch mua bán,IT,CUST0058,VEND0091,Asset,IAS 16,Asset,IAS 16
02/06/2024,CT273885,632,112,44675490.92,Giao dịch mua bán,Production,CUST0196,VEND0067,Expense,IAS 1,Expense,IAS 1
06/08/2024,CT062944,331,152,17354909.61,Giao dịch mua bán,HR,CUST0165,VEND0051,Liability,IAS 37,Liability,IAS 37
19/01/2024,CT409778,511,331,44822249.6,Giao dịch mua bán,IT,CUST0165,VEND0054,Revenue,IFRS 15,Revenue,IFRS 15
10/07/2024,CT195382,642,112,46812484.2,Giao dịch mua bán,IT,CUST0030,VEND0140,Expense,IAS 1,Expense,IAS 1
03/09/2024,CT167348,511,642,5632957.09,Giao dịch mua bán,Sales,CUST0028,VEND0119,Revenue,IFRS 15,Revenue,IFRS 15
29/01/2024,CT354272,156,111,4106551.97,Giao dịch mua bán,HR,CUST0056,VEND0134,Asset,IAS 16,Asset,IAS 16
11/05/2024,CT849284,112,214,15209286.01,Giao dịch mua bán,Production,CUST0100,VEND0025,Asset,IAS 16,Asset,IAS 16
26/08/2024,CT547243,211,511,9764322.35,Giao dịch mua bán,Sales,CUST0037,VEND0086,Asset,IAS 16,Asset,IAS 16
24/05/2024,CT700908,111,511,47343549.89,Giao dịch mua bán,IT,CUST0091,VEND0051,Asset,IAS 16,Asset,IAS 16
01/09/2024,CT722339,214,112,41537876.24,Giao dịch mua bán,IT,CUST0165,VEND0021,Asset,IAS 16,Asset,IAS 16
24/03/2024,CT717660,152,632,21924102.81,Giao dịch mua bán,IT,CUST0003,VEND0011,Asset,IAS 16,Asset,IAS 16
04/03/2024,CT877697,331,331,5003675.92,Giao dịch mua bán,HR,CUST0194,VEND0163,Liability,IAS 37,Liability,IAS 37
05/11/2024,CT909517,211,642,23764160,Giao dịch mua bán,IT,CUST0042,VEND0198,Asset,IAS 16,Asset,IAS 16
30/09/2024,CT173770,214,111,39684173.02,Giao dịch mua bán,IT,CUST0043,VEND0153,Asset,IAS 16,Asset,IAS 16
20/09/2024,CT971035,131,131,29304471.64,Giao dịch mua bán,Finance,CUST0025,VEND0196,Asset,IAS 16,Asset,IAS 16
28/05/2024,CT144673,642,152,49440154.72,Giao dịch mua bán,Finance,CUST0145,VEND0028,Expense,IAS 1,Expense,IAS 1
06/02/2024,CT387115,331,111,46047451.03,Giao dịch mua bán,Production,CUST0189,VEND0134,Liability,IAS 37,Liability,IAS 37
25/11/2024,CT793282,152,214,4470102.66,Giao dịch mua bán,IT,CUST0161,VEND0093,Asset,IAS 16,Asset,IAS 16
04/11/2024,CT253152,214,152,13665647.54,Giao dịch mua bán,Finance,CUST0189,VEND0195,Asset,IAS 16,Asset,IAS 16
27/09/2024,CT946938,214,111,46429789.66,Giao dịch mua bán,IT,CUST0100,VEND0010,Asset,IAS 16,Asset,IAS 16
14/07/2024,CT247377,214,214,15526400.28,Giao dịch mua bán,Production,CUST0137,VEND0124,Asset,IAS 16,Asset,IAS 16
12/11/2024,CT016080,642,112,25550225.82,Giao dịch mua bán,Finance,CUST0123,VEND0005,Expense,IAS 1,Expense,IAS 1
04/02/2024,CT330138,632,214,3540941.45,Giao dịch mua bán,Production,CUST0174,VEND0176,Expense,IAS 1,Expense,IAS 1
24/04/2024,CT303225,152,642,3222113.37,Giao dịch mua bán,HR,CUST0168,VEND0141,Asset,IAS 16,Asset,IAS 16
16/11/2024,CT669023,156,211,23792742.86,Giao dịch mua bán,Production,CUST0112,VEND0100,Asset,IAS 16,Asset,IAS 16
25/11/2024,CT833053,111,112,10343515.8,Giao dịch mua bán,Finance,CUST0096,VEND0093,Asset,IAS 16,Asset,IAS 16
17/08/2024,CT746550,152,642,45906252.22,Giao dịch mua bán,IT,CUST0042,VEND0176,Asset,IAS 16,Asset,IAS 16
27/05/2024,CT912438,131,152,38361034.74,Giao dịch mua bán,HR,CUST0174,VEND0174,Asset,IAS 16,Asset,IAS 16
05/05/2024,CT530108,152,131,23958823.87,Giao dịch mua bán,Production,CUST0003,VEND0015,Asset,IAS 16,Asset,IAS 16
17/05/2024,CT810718,112,331,119640.53,Giao dịch mua bán,Finance,CUST0073,VEND0070,Asset,IAS 16,Asset,IAS 16
27/12/2024,CT643983,511,152,33036346.73,Giao dịch mua bán,HR,CUST0003,VEND0131,Revenue,IFRS 15,Revenue,IFRS 15
29/09/2024,CT795334,632,156,17282958.4,Giao dịch mua bán,Finance,CUST0040,VEND0135,Expense,IAS 1,Expense,IAS 1
27/07/2024,CT485913,511,642,34949167.07,Giao dịch mua bán,HR,CUST0043,VEND0058,Revenue,IFRS 15,Revenue,IFRS 15
08/05/2024,CT632967,331,111,32419840.47,Giao dịch mua bán,IT,CUST0004,VEND0181,Liability,IAS 37,Liability,IAS 37
31/12/2024,CT829449,111,511,29618447.75,Giao dịch mua bán,IT,CUST0005,VEND0043,Asset,IAS 16,Asset,IAS 16
13/10/2024,CT055889,111,632,9392595.91,Giao dịch mua bán,Production,CUST0068,VEND0094,Asset,IAS 16,Asset,IAS 16
17/12/2024,CT493205,511,156,49543516.12,Giao dịch mua bán,Finance,CUST0040,VEND0094,Revenue,IFRS 15,Revenue,IFRS 15
18/12/2024,CT760948,642,112,33270670.14,Giao dịch mua bán,Finance,CUST0152,VEND0022,Expense,IAS 1,Expense,IAS 1
28/05/2024,CT753299,331,511,32970510.2,Giao dịch mua bán,Sales,CUST0143,VEND0184,Liability,IAS 37,Liability,IAS 37
29/03/2024,CT574752,632,112,30724709.47,Giao dịch mua bán,Production,CUST0190,VEND0144,Expense,IAS 1,Expense,IAS 1
12/02/2024,CT933808,214,511,48772621.26,Giao dịch mua bán,IT,CUST0006,VEND0160,Asset,IAS 16,Asset,IAS 16
05/06/2024,CT255519,211,211,32616728.83,Giao dịch mua bán,HR,CUST0108,VEND0150,Asset,IAS 16,Asset,IAS 16
12/02/2024,CT277729,111,642,25341025.95,Giao dịch mua bán,Sales,CUST0102,VEND0026,Asset,IAS 16,Asset,IAS 16
05/04/2024,CT945248,111,632,2628561.07,Giao dịch mua bán,Finance,CUST0005,VEND0087,Asset,IAS 16,Asset,IAS 16
27/02/2024,CT212138,131,632,39433873.59,Giao dịch mua bán,Finance,CUST0093,VEND0105,Asset,IAS 16,Asset,IAS 16
30/12/2024,CT966160,511,112,33408477.27,Giao dịch mua bán,Finance,CUST0134,VEND0114,Revenue,IFRS 15,Revenue,IFRS 15
21/11/2024,CT541133,632,632,25961274.87,Giao dịch mua bán,HR,CUST0101,VEND0110,Expense,IAS 1,Expense,IAS 1
15/08/2024,CT355421,331,131,40244075.13,Giao dịch mua bán,HR,CUST0125,VEND0014,Liability,IAS 37,Liability,IAS 37
26/06/2024,CT477272,156,131,980711.76,Giao dịch mua bán,Production,CUST0146,VEND0174,Asset,IAS 16,Asset,IAS 16
10/08/2024,CT766166,111,331,48817010.77,Giao dịch mua bán,Finance,CUST0139,VEND0050,Asset,IAS 16,Asset,IAS 16
30/06/2024,CT723837,156,511,12260897.36,Giao dịch mua bán,HR,CUST0117,VEND0194,Asset,IAS 16,Asset,IAS 16
13/02/2024,CT571824,111,511,39579556.39,Giao dịch mua bán,Sales,CUST0200,VEND0136,Asset,IAS 16,Asset,IAS 16
04/08/2024,CT586761,211,642,2292474.84,Giao dịch mua bán,Sales,CUST0042,VEND0017,Asset,IAS 16,Asset,IAS 16
22/09/2024,CT570387,156,156,14584848.3,Giao dịch mua bán,HR,CUST0175,VEND0064,Asset,IAS 16,Asset,IAS 16
05/01/2024,CT198812,112,632,4632959.33,Giao dịch mua bán,HR,CUST0042,VEND0107,Asset,IAS 16,Asset,IAS 16
28/07/2024,CT283360,211,632,6281210.09,Giao dịch mua bán,HR,CUST0195,VEND0139,Asset,IAS 16,Asset,IAS 16
14/12/2024,CT925959,156,331,8006513.58,Giao dịch mua bán,Sales,CUST0019,VEND0134,Asset,IAS 16,Asset,IAS 16
22/08/2024,CT725299,511,511,23458854.91,Giao dịch mua bán,Finance,CUST0052,VEND0141,Revenue,IFRS 15,Revenue,IFRS 15
24/11/2024,CT417294,112,111,38823310.36,Giao dịch mua bán,Sales,CUST0050,VEND0112,Asset,IAS 16,Asset,IAS 16
07/10/2024,CT969818,152,152,48423276.37,Giao dịch mua bán,Sales,CUST0080,VEND0112,Asset,IAS 16,Asset,IAS 16
07/02/2024,CT498889,511,511,26324264.76,Giao dịch mua bán,Finance,CUST0063,VEND0200,Revenue,IFRS 15,Revenue,IFRS 15
06/02/2024,CT191474,211,511,26198435.72,Giao dịch mua bán,IT,CUST0035,VEND0027,Asset,IAS 16,Asset,IAS 16
21/09/2024,CT723590,111,632,33997889.66,Giao dịch mua bán,Finance,CUST0123,VEND0134,Asset,IAS 16,Asset,IAS 16
30/06/2024,CT812606,152,152,30957109.07,Giao dịch mua bán,Finance,CUST0151,VEND0200,Asset,IAS 16,Asset,IAS 16
18/02/2024,CT273248,112,131,18478240.07,Giao dịch mua bán,HR,CUST0068,VEND0003,Asset,IAS 16,Asset,IAS 16
23/01/2024,CT121401,331,111,43560408.1,Giao dịch mua bán,Sales,CUST0116,VEND0185,Liability,IAS 37,Liability,IAS 37
22/06/2024,CT486007,156,642,20295290.98,Giao dịch mua bán,HR,CUST0013,VEND0079,Asset,IAS 16,Asset,IAS 16
30/01/2024,CT949003,152,331,36475697.83,Giao dịch mua bán,Finance,CUST0010,VEND0048,Asset,IAS 16,Asset,IAS 16
10/06/2024,CT687484,331,211,20008402.54,Giao dịch mua bán,HR,CUST0040,VEND0073,Liability,IAS 37,Liability,IAS 37
10/04/2024,CT644542,511,642,4151400.96,Giao dịch mua bán,Sales,CUST0105,VEND0024,Revenue,IFRS 15,Revenue,IFRS 15
23/09/2024,CT164260,511,642,5831820.95,Giao dịch mua bán,IT,CUST0074,VEND0162,Revenue,IFRS 15,Revenue,IFRS 15
03/11/2024,CT423821,112,112,41070121.5,Giao dịch mua bán,IT,CUST0034,VEND0188,Asset,IAS 16,Asset,IAS 16
19/06/2024,CT157912,331,214,49408281.75,Giao dịch mua bán,Finance,CUST0151,VEND0009,Liability,IAS 37,Liability,IAS 37
08/03/2024,CT272025,131,156,19322232.27,Giao dịch mua bán,Sales,CUST0158,VEND0125,Asset,IAS 16,Asset,IAS 16
13/12/2024,CT669211,211,642,13078143.58,Giao dịch mua bán,Production,CUST0008,VEND0058,Asset,IAS 16,Asset,IAS 16
23/01/2024,CT167136,131,632,33264597.15,Giao dịch mua bán,Finance,CUST0190,VEND0045,Asset,IAS 16,Asset,IAS 16
09/06/2024,CT627285,156,152,25935108.81,Giao dịch mua bán,IT,CUST0045,VEND0159,Asset,IAS 16,Asset,IAS 16
05/08/2024,CT357203,331,642,27591268.25,Giao dịch mua bán,Sales,CUST0086,VEND0080,Liability,IAS 37,Liability,IAS 37
17/08/2024,CT598577,211,214,18577142.71,Giao dịch mua bán,IT,CUST0087,VEND0122,Asset,IAS 16,Asset,IAS 16
31/01/2024,CT158218,211,642,1243354.92,Giao dịch mua bán,HR,CUST0143,VEND0086,Asset,IAS 16,Asset,IAS 16
21/02/2024,CT268735,642,112,1154329.73,Giao dịch mua bán,Finance,CUST0026,VEND0108,Expense,IAS 1,Expense,IAS 1
07/08/2024,CT796560,511,112,1859305.24,Giao dịch mua bán,HR,CUST0129,VEND0177,Revenue,IFRS 15,Revenue,IFRS 15
13/04/2024,CT828365,331,331,9998850.59,Giao dịch mua bán,Sales,CUST0086,VEND0027,Liability,IAS 37,Liability,IAS 37
10/09/2024,CT370318,642,112,1222294.82,Giao dịch mua bán,IT,CUST0139,VEND0061,Expense,IAS 1,Expense,IAS 1
10/08/2024,CT952689,211,214,37471873.21,Giao dịch mua bán,Sales,CUST0029,VEND0091,Asset,IAS 16,Asset,IAS 16
24/01/2024,CT728690,152,331,6541974.1,Giao dịch mua bán,Finance,CUST0148,VEND0143,Asset,IAS 16,Asset,IAS 16
17/11/2024,CT995089,642,642,43819109.71,Giao dịch mua bán,Finance,CUST0131,VEND0100,Expense,IAS 1,Expense,IAS 1
11/01/2024,DUPLICATE,331,112,22678062.14,Giao dịch mua bán,Production,CUST0117,VEND0199,Liability,IAS 37,Liability,IAS 37
14/09/2024,CT799307,211,214,1553500.3,Giao dịch mua bán,Finance,CUST0180,VEND0106,Asset,IAS 16,Asset,IAS 16
27/03/2024,CT132878,131,131,42541680.88,Giao dịch mua bán,Finance,CUST0187,VEND0180,Asset,IAS 16,Asset,IAS 16
15/12/2024,CT438355,511,111,30893845.48,Giao dịch mua bán,IT,CUST0019,VEND0091,Revenue,IFRS 15,Revenue,IFRS 15
06/11/2024,CT054358,131,511,47582501.13,Giao dịch mua bán,Production,CUST0072,VEND0194,Asset,IAS 16,Asset,IAS 16
07/08/2024,CT498548,211,214,39521516.58,Giao dịch mua bán,HR,CUST0057,VEND0113,Asset,IAS 16,Asset,IAS 16
06/10/2024,CT932099,211,111,15522629.35,Giao dịch mua bán,IT,CUST0015,VEND0124,Asset,IAS 16,Asset,IAS 16
07/07/2024,CT807826,112,211,42898875.11,Giao dịch mua bán,Sales,CUST0050,VEND0005,Asset,IAS 16,Asset,IAS 16
11/04/2024,CT132546,152,331,36457072.4,Giao dịch mua bán,Production,CUST0119,VEND0117,Asset,IAS 16,Asset,IAS 16
24/02/2024,CT232482,331,156,22403392.73,Giao dịch mua bán,Finance,CUST0138,VEND0167,Liability,IAS 37,Liability,IAS 37
17/04/2024,CT415295,156,211,23742864.29,Giao dịch mua bán,HR,CUST0019,VEND0007,Asset,IAS 16,Asset,IAS 16
11/08/2024,CT430227,511,331,25969439.46,Giao dịch mua bán,IT,CUST0120,VEND0045,Revenue,IFRS 15,Revenue,IFRS 15
28/07/2024,CT070428,511,211,18108573.6,Giao dịch mua bán,IT,CUST0189,VEND0076,Revenue,IFRS 15,Revenue,IFRS 15
08/10/2024,CT188859,156,331,43259418.57,Giao dịch mua bán,Finance,CUST0043,VEND0032,Asset,IAS 16,Asset,IAS 16
17/11/2024,CT890795,152,156,15246777.29,Giao dịch mua bán,Sales,CUST0131,VEND0042,Asset,IAS 16,Asset,IAS 16
01/01/2024,CT283690,511,511,28345988.54,Giao dịch mua bán,HR,CUST0144,VEND0200,Revenue,IFRS 15,Revenue,IFRS 15
16/08/2024,CT931037,642,131,44979924.98,Giao dịch mua bán,Sales,CUST0003,VEND0195,Expense,IAS 1,Expense,IAS 1
13/09/2024,CT382027,211,131,29940618.53,Giao dịch mua bán,Sales,CUST0125,VEND0184,Asset,IAS 16,Asset,IAS 16
20/06/2024,CT578078,112,112,39468296.98,Giao dịch mua bán,HR,CUST0067,VEND0179,Asset,IAS 16,Asset,IAS 16
14/08/2024,CT247052,112,632,43964213.08,Giao dịch mua bán,IT,CUST0041,VEND0130,Asset,IAS 16,Asset,IAS 16
10/08/2024,CT145882,156,131,13311784.91,Giao dịch mua bán,Finance,CUST0143,VEND0104,Asset,IAS 16,Asset,IAS 16
20/12/2024,CT619384,156,152,42219131.38,Giao dịch mua bán,Production,CUST0197,VEND0176,Asset,IAS 16,Asset,IAS 16
25/09/2024,CT510028,214,156,31633725.27,Giao dịch mua bán,Sales,CUST0112,VEND0176,Asset,IAS 16,Asset,IAS 16
13/08/2024,CT677682,632,511,35146528.02,Giao dịch mua bán,Production,CUST0191,VEND0046,Expense,IAS 1,Expense,IAS 1
23/08/2024,CT845498,211,214,6759076.86,Giao dịch mua bán,IT,CUST0041,VEND0115,Asset,IAS 16,Asset,IAS 16
12/05/2024,CT732732,156,511,37194885.75,Giao dịch mua bán,Finance,CUST0040,VEND0177,Asset,IAS 16,Asset,IAS 16
08/12/2024,CT670736,214,214,3216245.31,Giao dịch mua bán,Finance,CUST0147,VEND0035,Asset,IAS 16,Asset,IAS 16
31/03/2024,CT144056,511,131,31762641.63,Giao dịch mua bán,IT,CUST0162,VEND0183,Revenue,IFRS 15,Revenue,IFRS 15
02/11/2024,CT080488,632,152,2322806.42,Giao dịch mua bán,HR,CUST0039,VEND0051,Expense,IAS 1,Expense,IAS 1
06/08/2024,CT207760,111,331,1042617.93,Giao dịch mua bán,IT,CUST0038,VEND0026,Asset,IAS 16,Asset,IAS 16
27/04/2024,CT884171,112,331,19262488.79,Giao dịch mua bán,Sales,CUST0115,VEND0070,Asset,IAS 16,Asset,IAS 16
04/02/2024,CT448729,632,214,48279585.29,Giao dịch mua bán,Sales,CUST0110,VEND0111,Expense,IAS 1,Expense,IAS 1
04/06/2024,CT637752,111,642,36357922.82,Giao dịch mua bán,Sales,CUST0150,VEND0147,Asset,IAS 16,Asset,IAS 16
13/02/2024,CT263707,131,152,14345940.49,Giao dịch mua bán,IT,CUST0069,VEND0190,Asset,IAS 16,Asset,IAS 16
15/04/2024,CT602636,642,111,42558016.08,Giao dịch mua bán,Finance,CUST0132,VEND0135,Expense,IAS 1,Expense,IAS 1
07/09/2024,CT905863,642,131,31281498.49,Giao dịch mua bán,Finance,CUST0073,VEND0038,Expense,IAS 1,Expense,IAS 1
02/12/2024,CT109344,152,632,20757029.93,Giao dịch mua bán,Finance,CUST0167,VEND0111,Asset,IAS 16,Asset,IAS 16
04/02/2024,CT821186,331,211,46891997.42đ,Giao dịch mua bán,Production,CUST0028,VEND0071,Liability,IAS 37,Liability,IAS 37
07/06/2024,CT486798,111,112,4486791.43,Giao dịch mua bán,Sales,CUST0151,VEND0095,Asset,IAS 16,Asset,IAS 16
19/11/2024,CT265687,642,331,38486413.49,Giao dịch mua bán,Sales,CUST0158,VEND0119,Expense,IAS 1,Expense,IAS 1
01/02/2024,CT539478,156,211,37093133.2,Giao dịch mua bán,IT,CUST0042,VEND0143,Asset,IAS 16,Asset,IAS 16
25/02/2024,CT825586,111,112,48736427.88,Giao dịch mua bán,Production,CUST0088,VEND0075,Asset,IAS 16,Asset,IAS 16
19/10/2024,CT455105,211,156,14246197.66,Giao dịch mua bán,Sales,CUST0192,VEND0173,Asset,IAS 16,Asset,IAS 16
27/06/2024,CT481964,152,632,40076447.48,Giao dịch mua bán,Production,CUST0052,VEND0006,Asset,IAS 16,Asset,IAS 16
13/08/2024,CT533245,511,112,24228015.01,Giao dịch mua bán,HR,CUST0058,VEND0178,Revenue,IFRS 15,Revenue,IFRS 15
24/07/2024,CT291386,642,152,29282294.37,Giao dịch mua bán,Sales,CUST0163,VEND0073,Expense,IAS 1,Expense,IAS 1
13/12/2024,CT179494,152,211,34182368.38,Giao dịch mua bán,Finance,CUST0153,VEND0094,Asset,IAS 16,Asset,IAS 16
17/03/2024,CT262328,156,152,27628834.18,Giao dịch mua bán,HR,CUST0031,VEND0076,Asset,IAS 16,Asset,IAS 16
20/09/2024,CT268188,642,331,46795030.37,Giao dịch mua bán,Sales,CUST0027,VEND0158,Expense,IAS 1,Expense,IAS 1
23/12/2024,CT692260,111,511,32454394.08,Giao dịch mua bán,HR,CUST0180,VEND0169,Asset,IAS 16,Asset,IAS 16
27/03/2024,CT025743,511,511,9293085.6,Giao dịch mua bán,IT,CUST0148,VEND0072,Revenue,IFRS 15,Revenue,IFRS 15
16/01/2024,CT496847,211,331,19123103.22,Giao dịch mua bán,Finance,CUST0092,VEND0077,Asset,IAS 16,Asset,IAS 16
29/06/2024,CT670682,331,632,48755547.52,Giao dịch mua bán,IT,CUST0182,VEND0037,Liability,IAS 37,Liability,IAS 37
23/10/2024,CT123972,156,131,37801123.26,Giao dịch mua bán,HR,CUST0057,VEND0007,Asset,IAS 16,Asset,IAS 16
22/07/2024,CT082161,632,642,22169608.69,Giao dịch mua bán,Sales,CUST0178,VEND0079,Expense,IAS 1,Expense,IAS 1
03/04/2024,CT228013,152,111,45307426.79,Giao dịch mua bán,HR,CUST0070,VEND0112,Asset,IAS 16,Asset,IAS 16
21/11/2024,CT519855,211,152,32238125.62,Giao dịch mua bán,IT,CUST0111,VEND0030,Asset,IAS 16,Asset,IAS 16
01/06/2024,CT756321,211,214,21480121.43,Giao dịch mua bán,IT,CUST0029,VEND0162,Asset,IAS 16,Asset,IAS 16
19/10/2024,CT295053,156,331,6442949.2,Giao dịch mua bán,Production,CUST0186,VEND0128,Asset,IAS 16,Asset,IAS 16
19/04/2024,CT112946,112,214,8842542.02,Giao dịch mua bán,IT,CUST0125,VEND0170,Asset,IAS 16,Asset,IAS 16
29/10/2024,CT743950,331,152,4305514.77,Giao dịch mua bán,Sales,CUST0073,VEND0174,Liability,IAS 37,Liability,IAS 37
17/05/2024,CT732958,642,331,20570805.22,Giao dịch mua bán,Sales,CUST0187,VEND0192,Expense,IAS 1,Expense,IAS 1
25/01/2024,CT207169,331,511,5176195.52,Giao dịch mua bán,Finance,CUST0101,VEND0025,Liability,IAS 37,Liability,IAS 37
29/02/2024,CT207030,152,211,37526949.98,Giao dịch mua bán,IT,CUST0042,VEND0039,Asset,IAS 16,Asset,IAS 16
08/07/2024,CT406831,214,214,37942140.75,Giao dịch mua bán,Production,CUST0026,VEND0026,Asset,IAS 16,Asset,IAS 16
25/02/2024,CT369496,331,632,48475387.54,Giao dịch mua bán,Sales,CUST0046,VEND0150,Liability,IAS 37,Liability,IAS 37
09/01/2024,CT867217,211,131,31718662.83,Giao dịch mua bán,Finance,CUST0163,VEND0166,Asset,IAS 16,Asset,IAS 16
20/09/2024,CT571023,214,112,790865.3,Giao dịch mua bán,Finance,CUST0138,VEND0015,Asset,IAS 16,Asset,IAS 16
01/05/2024,CT164486,156,211,49072368.45,Giao dịch mua bán,Sales,CUST0015,VEND0025,Asset,IAS 16,Asset,IAS 16
24/11/2024,CT598469,211,214,46984559.61,Giao dịch mua bán,HR,CUST0199,VEND0146,Asset,IAS 16,Asset,IAS 16
04/01/2024,CT662991,112,511,32638828.23,Giao dịch mua bán,Sales,CUST0129,VEND0154,Asset,IAS 16,Asset,IAS 16
01/10/2024,CT427593,214,131,17766072.86,Giao dịch mua bán,IT,CUST0138,VEND0011,Asset,IAS 16,Asset,IAS 16
11/10/2024,CT881220,211,331,44915778.79,Giao dịch mua bán,IT,CUST0046,VEND0196,Asset,IAS 16,Asset,IAS 16
21/05/2024,CT532582,632,131,28246586.41,Giao dịch mua bán,Sales,CUST0060,VEND0006,Expense,IAS 1,Expense,IAS 1
13/03/2024,CT382230,112,131,38617605,Giao dịch mua bán,IT,CUST0013,VEND0119,Asset,IAS 16,Asset,IAS 16
30/05/2024,CT500469,211,131,17306366.59,Giao dịch mua bán,Finance,CUST0067,VEND0193,Asset,IAS 16,Asset,IAS 16
31/03/2024,CT909742,111,331,9244005.69,Giao dịch mua bán,Sales,CUST0075,VEND0171,Asset,IAS 16,Asset,IAS 16
08/09/2024,CT174453,511,152,3430952.18,Giao dịch mua bán,IT,CUST0179,VEND0161,Revenue,IFRS 15,Revenue,IFRS 15
22/11/2024,CT179625,642,111,353246.03,Giao dịch mua bán,IT,CUST0104,VEND0093,Expense,IAS 1,Expense,IAS 1
18/12/2024,CT531512,211,214,15416265.02,Giao dịch mua bán,Sales,CUST0012,VEND0164,Asset,IAS 16,Asset,IAS 16
18/12/2024,CT158500,642,152,12498073.16,Giao dịch mua bán,Sales,CUST0027,VEND0117,Expense,IAS 1,Expense,IAS 1
08/06/2024,CT771460,511,112,40252390.38,Giao dịch mua bán,Sales,CUST0125,VEND0195,Revenue,IFRS 15,Revenue,IFRS 15
15/06/2024,CT207918,214,331,35598558.81đ,Giao dịch mua bán,Production,CUST0172,VEND0144,Asset,IAS 16,Asset,IAS 16
08/11/2024,CT029538,152,112,39979827.96,Giao dịch mua bán,IT,CUST0019,VEND0028,Asset,IAS 16,Asset,IAS 16
28/04/2024,CT413909,214,111,44712312.68,Giao dịch mua bán,HR,CUST0001,VEND0044,Asset,IAS 16,Asset,IAS 16
31/01/2024,CT636167,131,131,17831075.62,Giao dịch mua bán,IT,CUST0004,VEND0077,Asset,IAS 16,Asset,IAS 16
19/03/2024,CT440093,152,111,44767938.52,Giao dịch mua bán,Production,CUST0142,VEND0159,Asset,IAS 16,Asset,IAS 16
29/03/2024,CT212551,331,156,40983763.42,Giao dịch mua bán,Finance,CUST0042,VEND0181,Liability,IAS 37,Liability,IAS 37
03/07/2024,CT162879,112,111,42165645.04,Giao dịch mua bán,Finance,CUST0124,VEND0003,Asset,IAS 16,Asset,IAS 16
07/07/2024,CT717272,331,156,29554764.37,Giao dịch mua bán,IT,CUST0104,VEND0029,Liability,IAS 37,Liability,IAS 37
29/08/2024,CT583390,331,131,16768717.93,Giao dịch mua bán,IT,CUST0169,VEND0186,Liability,IAS 37,Liability,IAS 37
26/07/2024,CT518477,156,131,25064668.5,Giao dịch mua bán,Finance,CUST0106,VEND0043,Asset,IAS 16,Asset,IAS 16
12/09/2024,CT379392,112,214,39175056.84đ,Giao dịch mua bán,IT,CUST0190,VEND0006,Asset,IAS 16,Asset,IAS 16
